id,id_externo,casa_origem,tipo,numero,ano,ementa,resumo_cidadao,descricao_detalhada,tema,url_inteiro_teor,situacao,relevancia_score,votos_sim,votos_nao,votos_abstencao,votos_obstrucao
134,camara_prop_2605079,CAMARA,REQ,8,2026,Requer realização de audiência pública para debater sobre a pesquisa e regulamentação da Polilaminina frente às evidencias da inovação da medicação em terapias regenerativas.,,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3088979,Aguardando Providências Internas,,0,0,0,0
88,camara_prop_2605097,CAMARA,REQ,9,2026,"Requer a realização de Audiência Pública para debater o PL 2395/2022, que “Dispõe sobre a Nuclebrás Equipamentos Pesados S.A. – Nuclep e a possibilidade de sua transformação em sociedade de economia mista”.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3089059,Aguardando Providências Internas,,0,0,0,0
115,camara_prop_2604991,CAMARA,REQ,9,2026,"Requer a realização de Audiência Pública da Comissão de Administração e Serviço Público, destinada a debater as consequências da aprovação do Projeto de Lei nº 10.720, de 2018, para as Organizações Sociais Federais de Ciência, Tecnologia e Inovação voltadas para o fomento.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3088728,Aguardando Providências Internas,,0,0,0,0
77,camara_prop_2605321,CAMARA,REQ,9,2026,"Requer a realização de Mesa Redonda no município de Marabá/PA, para debater a fiscalização, o repasse e a aplicação da Compensação Financeira pela Exploração de Recursos Minerais - CEFEM.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3089454,Aguardando Providências Internas,,0,0,0,0
38,camara_prop_2605333,CAMARA,REQ,9,2026,"Requer a realização de audiência pública com a finalidade de debater sobre ""A Educação Antirracista no Ensino Fundamental”.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3089594,Aguardando Providências Internas,,0,0,0,0
52,camara_prop_2605421,CAMARA,REQ,9,2026,"Requer a aprovação de Moção de Aplausos e reconhecimento aos atletas brasileiros Hugo Calderano e Bruna Takahashi, pela conquista do Smash de Singapura de Tênis de Mesa 2026.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3089824,Aguardando Providências Internas,,0,0,0,0
63,camara_prop_2604620,CAMARA,REQ,9,2026,"Requer nos termos regimentais a realização de audiência pública no âmbito da Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural com o objetivo de debater os royalties da soja.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3087779,Aguardando Providências Internas,,0,0,0,0
112,camara_prop_2604992,CAMARA,REQ,10,2026,Requer a realização de audiência pública da Comissão de Administração e Serviço Público para debater “progressos e pendências do acordo de greve dos servidores técnicos-administrativos das Instituições Federais de Ensino Superior”.,,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3088729,Pronta para Pauta,,0,0,0,0
89,camara_prop_2605467,CAMARA,REQ,10,2026,Requer a realização de mesas redondas semanais para recepção de autoridades e debates internos sobre a pauta e temas afetos a esta Comissão.,,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3089918,Aguardando Providências Internas,,0,0,0,0
45,camara_prop_2605115,CAMARA,REQ,10,2026,Requer a realização de audiência pública da Comissão de Cultura destinada a comemorar o Dia Nacional do Artesão.,,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3089103,Aguardando Providências Internas,,0,0,0,0
51,camara_prop_2605907,CAMARA,REQ,10,2026,Requer a realização de concessão de prêmio denominado “Comenda Incentivadores do Esporte.”,,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3090635,Aguardando Providências Internas,,0,0,0,0
69,camara_prop_2605570,CAMARA,REQ,10,2026,"Solicita que seja convocado o Excelentíssimo Senhor Ministro de Relações Exteriores, Mauro Vieira, para prestar esclarecimentos acerca de documento divulgado pelo Congresso dos Estados Unidos que menciona a existência de supostas bases militares da República Popular da China em território brasileiro destinadas a lançamentos espaciais.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3090100,Aguardando Providências Internas,,0,0,0,0
87,camara_prop_2603646,CAMARA,REQ,10,2026,"Requer a realização de Audiência Pública para debater o Leilão “Tecon 10”, no Porto de Santos, com foco na governança do PPI, na modelagem econômico-concorrencial, nos mecanismos de controle e nos riscos de judicialização do certame.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3085690,Aguardando Providências Internas,,0,0,0,0
37,camara_prop_2605431,CAMARA,REQ,10,2026,"Requer a realização de audiência pública para debater os impactos da escala 6x1 sobre a dignidade da pessoa humana, a saúde das trabalhadoras e dos trabalhadores e a necessidade de superação desse modelo de jornada no Brasil.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3089840,Aguardando Providências Internas,,0,0,0,0
62,camara_prop_2604624,CAMARA,REQ,10,2026,"Requer a realização de Mesa Redonda com Visita Técnica na 13ª Rondônia Rural Show, no Município de Ji-Paraná, no Estado de Rondônia para debater os impactos dos embargos remotos (via satélite) em propriedades rurais.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3087783,Aguardando Providências Internas,,0,0,0,0
76,camara_prop_2605322,CAMARA,REQ,10,2026,"Requer a realização de Mesa Redonda no município de Parauapebas/PA, para debater a fiscalização, o repasse e a aplicação da Compensação Financeira pela Exploração de Recursos Minerais - CEFEM.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3089540,Aguardando Providências Internas,,0,0,0,0
50,camara_prop_2606204,CAMARA,REQ,11,2026,"Requer a aprovação de Moção de Aplausos e reconhecimento à skatista brasileira Rayssa Leal, pela conquista do título da Street League Skateboarding de Sydney.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3091169,Aguardando Providências Internas,,0,0,0,0
36,camara_prop_2605836,CAMARA,REQ,11,2026,"Requer a realização de Audiência Pública para debater o direito à moradia digna e o enfrentamento às desigualdades urbanas, no contexto do lançamento da Campanha da Fraternidade 2026.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3090536,Aguardando Providências Internas,,0,0,0,0
78,camara_prop_2605110,CAMARA,REQ,11,2026,"Requer a realização de Audiência Pública conjunta da Comissão de Trabalho e da Comissão de Finanças e Tributação para debater os impactos fiscais, orçamentários, sociais e trabalhistas da pejotização, no contexto do julgamento do Tema 1.389 pelo Supremo Tribunal Federal.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3089080,Aguardando Providências Internas,,0,0,0,0
61,camara_prop_2605329,CAMARA,REQ,11,2026,"Requer a realização de Audiência Pública para debater a importância do Projeto de Lei nº 261, de 2026, que “reconhece a criação legalizada de passeriformes como atividade lícita de relevante interesse cultural, ambiental e social e institui o Dia Nacional dos Criadores Preservacionistas de Passeriformes”.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3089587,Aguardando Providências Internas,,0,0,0,0
114,camara_prop_2604993,CAMARA,REQ,11,2026,Requer a realização de audiência pública da Comissão de Administração e da Inovação em Serviço Público destinada a debater a situação do Instituto Nacional do Câncer – INCA e de seus servidores.,,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3088730,Aguardando Providências Internas,,0,0,0,0
44,camara_prop_2605713,CAMARA,REQ,11,2026,"Requer a aprovação de Moção de Pesar pelo falecimento de Adriana Araújo, importante sambista da cena cultural de Belo Horizonte.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3090356,Aguardando Providências Internas,,0,0,0,0
57,camara_prop_2605572,CAMARA,REQ,12,2026,"Requer a aprovação de moção de solidariedade ao povo de Israel diante das reiteradas ameaças à sua soberania nacional e da escalada de tensões no Oriente Médio, reafirmando o direito à existência e à autodefesa do Estado de Israel.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3090108,Aguardando Providências Internas,,0,0,0,0
60,camara_prop_2605446,CAMARA,REQ,12,2026,"Requer o envio de convite ao Sr. Carlos Fávaro, Ministro da Agricultura e Pecuária, para realização de audiência pública com finalidade de informar sobre as prioridades da pasta para o ano de 2026.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3089878,Aguardando Providências Internas,,0,0,0,0
35,camara_prop_2605838,CAMARA,REQ,12,2026,"Requer a realização de Audiência Pública, a fim de debater o Projeto de Lei nº 1387/2022, que cria o Estatuto dos Povos Ciganos.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3090538,Aguardando Providências Internas,,0,0,0,0
43,camara_prop_2605734,CAMARA,REQ,12,2026,Requer Moção Honrosa ao Grêmio Recreativo Cultural Social Escola de Samba Acadêmicos do Tucuruvi campeã do Grupo de Acesso 1 do Carnaval de São Paulo de 2026,,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3090386,Aguardando Providências Internas,,0,0,0,0
59,camara_prop_2605447,CAMARA,REQ,13,2026,"Requer o envio de convite ao Sr. Paulo Teixeira, Ministro do Desenvolvimento Agrário e Agricultura Familiar, para realização de audiência pública com finalidade de informar sobre as prioridades da pasta para o ano de 2026.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3089879,Aguardando Providências Internas,,0,0,0,0
56,camara_prop_2605574,CAMARA,REQ,13,2026,"Requer a aprovação de moção de repúdio às declarações do Assessor Especial da Presidência da República para Assuntos Internacionais, Celso Amorim, que classificou como “inaceitável” a morte do líder supremo do Irã, sem considerar o contexto geopolítico e as reiteradas preocupações internacionais relativas ao programa nuclear iraniano.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3090110,Aguardando Providências Internas,,0,0,0,0
42,camara_prop_2605932,CAMARA,REQ,13,2026,"Requer moção de pesar pelo falecimento de Adriana Araújo, cantora e compositora, referência do samba mineiro e liderança cultural da comunidade da Pedreira Prado Lopes, em Belo Horizonte, que ancestralizou em 02 de março de 2026.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3090663,Aguardando Providências Internas,,0,0,0,0
34,camara_prop_2605949,CAMARA,REQ,13,2026,"Requer a realização de Audiência Pública, no âmbito da Comissão de Direitos Humanos, Minorias e Igualdade Racial da Câmara dos Deputados, em alusão ao Dia Mundial de Conscientização do Autismo, celebrado em 2 de abril, com o tema: “Autismo no Mundo: evolução, autonomia e dignidade — do reconhecimento à garantia de direitos”.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3090702,Aguardando Providências Internas,,0,0,0,0
55,camara_prop_2605715,CAMARA,REQ,14,2026,"Requer informações ao Senhor Ministro de Estado das Relações Exteriores sobre acordos firmados com a República Popular da China no setor espacial, diante de relatório do Congresso dos Estados Unidos que acusa a existência de base militar chinesa secreta em território brasileiro.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3090358,Aguardando Providências Internas,,0,0,0,0
58,camara_prop_2605448,CAMARA,REQ,14,2026,"Requer o envio de convite ao Sr. André de Paula, Ministro da Pesca e Aquicultura, para realização de audiência pública com finalidade de informar sobre as prioridades da pasta para o ano de 2026.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3089880,Aguardando Providências Internas,,0,0,0,0
33,camara_prop_2605955,CAMARA,REQ,14,2026,"Requer a realização de seminário para debater Justiça Tributária, desigualdade social e seus impactos sobre a população brasileira.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3090711,Aguardando Providências Internas,,0,0,0,0
32,camara_prop_2605960,CAMARA,REQ,15,2026,"Requer a realização de seminário para debater os 5 anos da Lei nº 14.192/2021 e a efetividade das normas de prevenção, repressão e combate à violência política contra a mulher.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3090716,Aguardando Providências Internas,,0,0,0,0
81,camara_prop_2604408,CAMARA,REQ,15,2026,Requer a realização de visita técnica de membros da Comissão de Fiscalização Financeira e Controle ao conjunto arquitetônico da Faculdade de Medicina da UFBA.,,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3087513,Aguardando Providências Internas,,0,0,0,0
54,camara_prop_2605719,CAMARA,REQ,15,2026,"Requer o encaminhamento de Indicação ao Senhor Ministro de Estado das Relações Exteriores para sugerir a adoção de providências emergenciais destinadas à prestar assistência a brasileiros, com especial atenção aos capixabas, em Dubai, nos Emirados Árabes e/ou em quaisquer outras regiões afetadas pelo recente conflito envolvendo o Irã.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3090364,Aguardando Providências Internas,,0,0,0,0
31,camara_prop_2605962,CAMARA,REQ,16,2026,"Requer a realização de seminário da Comissão de Direitos Humanos, Minorias e Igualdade Racial em Salvador, destinado a comemorar o centenário do geógrafo Milton Santos.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3090719,Aguardando Providências Internas,,0,0,0,0
122,camara_prop_2605034,CAMARA,REQ,19,2026,"Requer, nos termos regimentais, aditamento do Requerimento nº 14/2026-CVT, para inclusão de oradores no debate das Propostas de Emenda à Constituição nº 221/2019, nº 8/2025 e nº 40/2025.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3088859,Aguardando Providências Internas,,0,0,0,0
121,camara_prop_2605035,CAMARA,REQ,20,2026,"Requer, nos termos regimentais, aditamento do Requerimento nº 14/2026-CVT, para inclusão de oradores no debate das Propostas de Emenda à Constituição nº 221/2019, nº 8/2025 e nº 40/2025.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3088864,Aguardando Providências Internas,,0,0,0,0
